organic_core,metal_node,topology,smiles,lcd,pld,density,agsa,co2n2_co2_mol_kg,co2n2_n2_mol_kg,co2ch4_co2_mol_kg,co2ch4_ch4_mol_kg,selfies_safe,mask,train/test,scscore
sym_5_vae_BR3264,sym_9_mc_5,soc,[Lr]n1cc(c2ccc(c3cn([Lr])nc3)cc2)cn1,27.32211,22.80625,0.221525,4944.94,0.144949172,0.259041884,0.538392841,2.216796155,TRUE,TRUE,1,2.727731642
sym_3_vae_403,sym_3_mc_0,srsb,[Lr]c1nnc(nn1)C#Cc1nnc(nn1)[Lr],40.79529,38.75273,0.0541977,6753.65,0.16044226,0.710951167,0.538388932,4.162785484,TRUE,TRUE,0,2.355365586
sym_4_vae_2723,sym_9_mc_5,iac,COc1c(/C=C/c2ccc([Lr])cc2)cc(OC)c(/C=C/c3ccc([Lr])cc3)c1,32.14302,26.71599,0.130887,6071.08,0.138438423,0.352404315,0.538382402,2.867984348,TRUE,TRUE,1,3.38481401
sym_5_vae_BR911,sym_7_mc_4,stp,[Lr]C#Cc1ccc(cc1)C#C[Lr],31.7987,29.91967,0.235559,5153.89,0.196663186,0.29648947,0.538379976,3.357137828,TRUE,TRUE,1,1.844459573
sym_4_on_8,sym_16_mc_14,gar,[Lr]N1C=CC(C2C=CN([Lr])C=C2)C=C1,20.67604,16.36837,0.353523,4276.01,0.134253683,0.18750161,0.538374024,1.995246192,TRUE,TRUE,1,2.13097392
sym_5_vae_1526,sym_7_mc_4,stp,[Lr]c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)[Lr],47.56402,44.54073,0.124327,6144.59,0.14452847,0.388852706,0.538369355,3.012763695,TRUE,TRUE,1,2.841385102
None,sym_4_mc_1,lcs,[Lr]c1ccc(c2c1nsn2)[Lr],20.387,16.76479,0.221219,6059.49,0.166416628,0.300572098,0.538363111,2.520707277,TRUE,TRUE,1,2.303738833
sym_5_vae_196,sym_8_mc_9,csq,[Lr]c1ccc(c2cn(c3ccc([Lr])cc3)nn2)cc1,47.31083,45.41241,0.190586,5153.87,0.167310909,0.314481879,0.538351955,2.487850353,TRUE,TRUE,1,3.086656431
sym_3_vae_45,sym_6_mc_3,pyr,[Lr]c1ccc(cc1)C=Cc1ccc(cc1)[Lr],22.19433,19.24919,0.145304,6801.38,0.14369511,0.361509699,0.538332993,2.847380323,TRUE,TRUE,0,2.145758292
sym_5_vae_84,sym_8_mc_7,scu,[Lr]C#CC#C[Lr],16.01212,12.01571,0.339812,5495,0.170443527,0.262369288,0.538318909,2.487200185,TRUE,TRUE,1,1.480665236
sym_5_on_10,sym_5_mc_2,ssb,[Lr]C=Cc1ccc(cc1)C=C[Lr],28.44202,19.35349,0.16384,7057.05,0.164889082,0.376330133,0.538307695,2.872246817,TRUE,TRUE,1,1.81533761
sym_5_vae_1526,sym_7_mc_4,stp,[Lr]C#Cc1ccc(cc1)c1ccc(cc1)C#C[Lr],51.45558,49.41545,0.0959955,7510.97,0.146280752,0.479590874,0.538303168,3.365850104,TRUE,TRUE,1,2.6576011
sym_4_vae_153,sym_9_mc_5,iac,[Lr]c1cc2c(s1)cc(s2)[Lr],12.9167,10.68874,0.671565,2826.35,0.144230642,0.15242662,0.5382877,1.801931079,TRUE,TRUE,1,2.239944495
sym_5_vae_BR3264,sym_9_mc_5,soc,CSC/C(c1ccc([Lr])cc1)=C(CSC)\c2ccc([Lr])cc2,26.00842,19.79372,0.257982,4520.43,0.140344535,0.228157324,0.538285092,2.165032302,TRUE,TRUE,1,2.511106838
sym_4_vae_153,sym_4_mc_1,diab,CSC1=C(C(SC)=C2C1=C(C([Lr])=C2SC)SC)[Lr],13.71556,9.75098,0.462332,4041.8,0.184326505,0.213758829,0.538283596,2.319566683,TRUE,TRUE,1,2.977084537
sym_5_on_9,sym_7_mc_4,tpt,[Lr]c1ccc(cc1)C#Cc1ccc(cc1)[Lr],17.59223,14.74273,0.437147,3893.76,0.266150666,0.212956047,0.53826907,2.787679076,TRUE,TRUE,1,2.498870432
sym_3_vae_1168,sym_6_mc_3,pyr,[Lr]c1cc(C(c2cc([Lr])ccc2C3=O)=O)c3cc1,19.91964,11.53469,0.28999,5625.54,0.134844881,0.254351433,0.538248461,2.482878272,TRUE,TRUE,1,2.903207262
sym_5_vae_434,sym_4_mc_1,pth,[Lr]C#Cc1ccc(C#CC#C[Lr])cc1,26.87397,25.87987,0.0884618,8694.23,0.160379529,0.538394237,0.538234972,3.596753807,TRUE,TRUE,1,2.59355481
sym_5_on_13,sym_9_mc_5,soc,[Lr]c1sc([Lr])cc1,17.97713,14.66131,0.441702,3644.29,0.139234651,0.179175055,0.538184488,1.980727556,TRUE,TRUE,1,1.406423867
sym_4_vae_153,sym_8_mc_9,flu,[Lr]C=CC=C[Lr],13.80448,6.1742,0.735916,2897.61,0.162211026,0.168993435,0.538167955,2.01001261,TRUE,TRUE,0,1.665451788
sym_5_vae_BR3264,sym_12_mc_11,ftw,[Lr]c1cnc(nc1)c1ncc(cn1)[Lr],20.43825,8.57107,0.421152,4262.36,0.133270808,0.19555572,0.538162487,2.192550806,TRUE,TRUE,1,2.894283744
sym_3_vae_192,sym_6_mc_3,pyr,[Lr]c1ccc(c2nc(c3ccc([Lr])cc3)n[nH]2)cc1,21.64885,18.06767,0.166941,6470.81,0.139440129,0.32508138,0.538156416,2.670221685,TRUE,TRUE,1,3.392086754
None,sym_4_mc_1,qtz,[Lr]c1c2CCc2c(c2c1CC2)[Lr],15.45923,12.84656,0.24621,6520.65,0.167308875,0.305377711,0.538148134,2.679898857,TRUE,TRUE,1,2.890180763
sym_3_vae_1168,sym_6_mc_3,pyr,[Lr]c1ccc(N2C(C3C(C4C=CC3C5C4C(N(c6ccc([Lr])cc6)C5=O)=O)C2=O)=O)cc1,32.15188,24.33555,0.118221,6263.83,0.140272573,0.382768372,0.538139601,2.886283398,TRUE,TRUE,1,3.622781434
None,sym_16_mc_14,ocu,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,25.47863,11.1699,0.466647,3692.51,0.141621621,0.175975655,0.538135528,1.956737432,TRUE,TRUE,1,3.01227979
sym_3_vae_561,sym_6_mc_3,pyr,[Lr]c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)[Lr],22.83052,20.71726,0.133936,6844.32,0.14492444,0.379680833,0.538113382,3.042413768,TRUE,TRUE,1,2.840614465
sym_3_vae_2082,sym_6_mc_3,pyr,CN1CN(C)c2c(c3ccc([Lr])cc3)ccc(c4ccc([Lr])cc4)c21,21.9318,18.46514,0.167776,6723.67,0.138894228,0.328680423,0.538111771,2.877137676,TRUE,TRUE,1,3.936801876
sym_5_vae_218,sym_5_mc_2,nbob,[Lr]C#CC#Cc1ccc(cc1)[Lr],27.77002,16.72566,0.141283,7098.71,0.167546945,0.387019925,0.538106396,2.915730344,TRUE,TRUE,1,2.339862024
sym_5_vae_218,sym_9_mc_5,soc,c1cc(Oc2ccc(Oc3ccc([Lr])cc3)cc2)ccc1[Lr],31.95225,27.10163,0.15598,5539.17,0.141654775,0.324612427,0.538103583,2.684453806,TRUE,TRUE,1,2.52760512
sym_5_vae_196,sym_7_mc_4,tpt,[Lr]C#Cc1cn([Lr])nc1,22.4333,20.40721,0.259429,5711.85,0.135983863,0.243083433,0.538087165,2.336949212,TRUE,TRUE,1,2.119696679
None,sym_9_mc_5,crs,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,49.14704,41.01233,0.117581,5066.57,0.139034576,0.373382637,0.53807616,2.955273922,TRUE,TRUE,1,3.723915969
sym_5_vae_70,sym_9_mc_5,soc,[Lr]c1ccc(cc1)C#CC#C[Lr],23.59009,19.0395,0.295146,4583.74,0.139464992,0.217372167,0.538067333,2.195904783,TRUE,TRUE,1,2.339862024
sym_5_vae_196,sym_8_mc_8,scu,Oc1c(cc(c(c1O)[Lr])O)c1nnc(nn1)c1ccc(c(c1)O)[Lr],30.22099,25.10007,0.182895,5759.3,0.176218652,0.334192782,0.538062765,2.495415458,TRUE,TRUE,0,3.688209868
sym_3_vae_561,sym_9_mc_5,spn,[Lr]C#C[Lr],27.12338,22.77822,0.370849,3092.89,0.139227198,0.157202819,0.538056573,1.411167482,TRUE,TRUE,0,1.652772669
sym_3_on_1,sym_9_mc_5,spn,[Lr]c1sc2c(c1)sc1c2sc(c1)[Lr],41.23177,34.19414,0.194408,3671.05,0.150998479,0.270777277,0.538055468,2.339805721,TRUE,TRUE,1,2.946928202
sym_3_on_0,sym_9_mc_5,spn,[Lr]c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)[Lr],53.90855,49.14403,0.0944402,4906.68,0.139428363,0.425255291,0.538049698,3.146103331,TRUE,TRUE,1,2.841385102
sym_5_vae_304,sym_5_mc_2,nbob,[Lr]c1cc(c2ccnc([Lr])c2)ccn1,22.82561,12.77652,0.276733,5699.78,0.161067979,0.275415084,0.538034005,2.448679651,TRUE,TRUE,1,2.686864277
sym_3_vae_724,sym_8_mc_9,the,CN1CN(C)C2=C(c3ccc([Lr])cc3)CC=C(c4ccc([Lr])cc4)C12,45.87435,32.3186,0.170048,5137.54,0.168508737,0.330703729,0.538033466,2.599833849,TRUE,TRUE,1,4.324882113
sym_4_on_8,sym_9_mc_5,iac,[Lr]c1ccc(cc1)c1c(C)c(C)c(c(c1C)C)c1ccc(cc1)[Lr],29.16171,22.63146,0.183305,5670.72,0.140354321,0.287158273,0.538024052,2.706982671,TRUE,TRUE,1,3.942258552
sym_4_vae_2723,sym_4_mc_1,diab,[Lr]C#Cc1ccc(C#CC#C[Lr])cc1,31.74582,26.78283,0.0818158,7973.79,0.161095331,0.56638868,0.537999564,3.570524978,TRUE,TRUE,1,2.59355481
sym_5_vae_298,sym_5_mc_2,rhrb,[Lr]c1nnc(nn1)[Lr],21.6257,9.67714,0.445137,4173.56,0.184164349,0.21880292,0.537995003,2.11472918,TRUE,TRUE,1,1.638658707
sym_3_on_1,sym_6_mc_3,pyr,[Lr]c1sc2c(c1C)c(c(s2)[Lr])C,12.25348,10.19795,0.441688,4333.32,0.133008932,0.196011223,0.537970994,2.273759676,TRUE,TRUE,0,2.623379601
sym_3_vae_337,sym_4_mc_1,bor,[Lr]c1nnc(nn1)[Lr],30.79601,22.38438,0.121609,6556.87,0.165522177,0.420563306,0.537962229,3.167710218,TRUE,TRUE,1,1.638658707
sym_4_vae_153,sym_3_mc_0,bor,[Lr]C=Cc1ccc(cc1)C=C[Lr],34.76786,25.43699,0.103092,7055.14,0.167233735,0.465680425,0.537957417,3.23300244,TRUE,TRUE,1,1.81533761
sym_5_vae_304,sym_7_mc_4,tpt,[Lr]C#Cc1ccc(cc1)[Lr],24.4837,22.08807,0.27966,5511.01,0.133507628,0.246170025,0.53795652,2.50487465,TRUE,TRUE,0,1.743813524
sym_5_vae_298,sym_7_mc_4,stp,[Lr]C#CC12C=CC(C=C1)(C=C2)C#C[Lr],39.81627,38.87939,0.155083,6747.55,0.135369673,0.348590593,0.537920447,2.941220907,TRUE,TRUE,0,1.542184746
sym_5_on_9,sym_12_mc_11,ftw,[Lr]n1cc(C#CC#Cc2cn([Lr])nc2)cn1,17.3951,9.61579,0.338479,5544.42,0.142967892,0.211389235,0.537904513,2.069902225,TRUE,TRUE,1,3.090934226
sym_4_vae_153,sym_16_mc_14,gar,CSC1=C(C(SC)=C2C1=C(C([Lr])=C2SC)SC)[Lr],10.07231,7.41788,1.03689,1495.83,0.165294072,0.10407884,0.537898909,1.56710022,TRUE,TRUE,1,2.977084537
sym_5_vae_218,sym_7_mc_4,stp,[Lr]C#Cc1ccc(C#CC#C[Lr])cc1,43.50587,40.54655,0.101612,7697.89,0.136014765,0.453407098,0.537873225,3.356920994,TRUE,TRUE,0,2.59355481
sym_0_on_14,sym_5_mc_2,she,CSc1c(c2ccc([Lr])cc2)cc(SC)c(c3ccc([Lr])cc3)c1,36.64403,20.28594,0.237247,5374.28,0.175144258,0.296312599,0.537845575,2.712535368,TRUE,TRUE,0,3.436092414
None,sym_16_mc_14,ocu,[Lr]c1ccc2c(c1)Cc1c2ccc(c1)[Lr],24.36369,9.29207,0.555276,3241.04,0.123156767,0.147941859,0.537844798,1.705901969,TRUE,TRUE,1,2.960779783
sym_5_vae_BR911,sym_7_mc_4,tpt,[Lr]C12C3C4C2C2C1C3C42[Lr],30.58943,29.19493,0.248279,5240.8,0.125117717,0.255573895,0.537840097,2.646611427,TRUE,TRUE,1,2.28329507
None,sym_5_mc_2,rhr,[Lr]c(c1)cc2c(=O)oc3cc([Lr])cc4c3c2c1oc4=O,39.84509,18.86709,0.232045,4774.49,0.172592572,0.28801696,0.537832249,2.35850993,TRUE,TRUE,1,3.145289611
sym_4_on_8,sym_3_mc_0,ctn,O=C1c2c(c3ccc([Lr])cc31)ccc([Lr])c2,28.46843,23.63151,0.11375,6543.26,0.166571423,0.448339946,0.537827305,3.138484993,TRUE,TRUE,1,3.01227979
sym_5_vae_1526,sym_9_mc_5,soc,[Lr]c1ccc(N2C=CC(C3C=CN(c4ccc([Lr])cc4)C=C3)C=C2)cc1,35.61265,28.4607,0.139583,5717.21,0.148650253,0.339965021,0.537825083,2.777436858,TRUE,TRUE,1,2.779567186
sym_5_vae_218,sym_9_mc_5,soc,[Lr]c1ccc(c2cn(c3ccc([Lr])cc3)nn2)cc1,31.846,25.20408,0.177743,5118.35,0.138627659,0.296432621,0.537813155,2.497524188,TRUE,TRUE,0,3.086656431
sym_3_vae_165,sym_6_mc_3,pyr,[Lr]c1ccc(cc1)C=Cc1ccc(cc1)[Lr],21.27781,17.39253,0.171389,6676.68,0.143784704,0.321003763,0.537800955,2.695012774,TRUE,TRUE,1,2.145758292
None,sym_16_mc_14,ocu,[Lr]c1ccc(C#Cc2c3ccccc3c(C#Cc4ccc([Lr])cc4)c5c2cccc5)cc1,41.77772,19.05458,0.186075,5738.76,0.141129951,0.292947427,0.537785386,2.542398607,TRUE,TRUE,1,3.723915969
sym_3_vae_2082,sym_9_mc_5,spn,[Lr]c1cc2c(s1)cc(s2)[Lr],34.15997,30.76562,0.239245,3449.73,0.151549794,0.237854359,0.537783725,2.237461377,TRUE,TRUE,1,2.239944495
sym_4_on_8,sym_4_mc_1,sodb,[Lr]c1nnc(nn1)c1nnc(nn1)c1nnc(nn1)[Lr],54.88026,31.56085,0.0682307,6867.99,0.166467007,0.617190354,0.537777726,3.793947397,TRUE,TRUE,1,2.569476542
